price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
871.25,878.99,860.0,867.26,7168.009537350005,4900,2017-01-18T19:59:59.0000000Z,2017-01-18T16:00:16.0000000Z,2017-01-18T16:00:00.000000Z,2017-01-18T20:00:00.0000000Z,14329030084.162144
867.23,890.0,865.62,887.46,3990.3012324300007,4321,2017-01-18T23:59:58.0000000Z,2017-01-18T20:00:04.0000000Z,2017-01-18T20:00:00.000000Z,2017-01-19T00:00:00.0000000Z,14662778219.323544
887.49,910.03,885.01,891.07,6901.77739543,3394,2017-01-19T03:59:50.0000000Z,2017-01-19T00:00:00.0000000Z,2017-01-19T00:00:00.000000Z,2017-01-19T04:00:00.0000000Z,14184353773.025015
891.07,893.62,884.51,888.14,2969.5864496500008,2887,2017-01-19T07:57:00.0000000Z,2017-01-19T04:00:23.0000000Z,2017-01-19T04:00:00.000000Z,2017-01-19T07:58:00.0000000Z,14137713041.595425
887.58,899.88,883.49,889.01,5917.287426789999,6386,2017-01-19T11:59:47.0000000Z,2017-01-19T08:02:54.0000000Z,2017-01-19T08:02:00.000000Z,2017-01-19T12:00:00.0000000Z,14151561995.978952
889.97,895.21,888.69,893.47,2722.838458270001,1990,2017-01-19T15:59:45.0000000Z,2017-01-19T12:01:22.0000000Z,2017-01-19T12:01:00.000000Z,2017-01-19T16:00:00.0000000Z,14222557785.11751
893.48,905.0,893.48,901.5,7789.81394329,3677,2017-01-19T19:59:09.0000000Z,2017-01-19T16:00:14.0000000Z,2017-01-19T16:00:00.000000Z,2017-01-19T20:00:00.0000000Z,14350382042.24365
901.95,908.2,889.03,900.29,7565.922037889998,4164,2017-01-19T23:59:34.0000000Z,2017-01-19T20:00:15.0000000Z,2017-01-19T20:00:00.000000Z,2017-01-20T00:00:00.0000000Z,14331120852.813684
901.56,902.96,895.5,897.26,817.4915976799996,647,2017-01-20T03:59:52.0000000Z,2017-01-20T00:00:19.0000000Z,2017-01-20T00:00:00.000000Z,2017-01-20T04:00:00.0000000Z,14508157606.38012
897.24,899.01,887.73,898.3,689.6972643900003,677,2017-01-20T07:59:21.0000000Z,2017-01-20T04:00:07.0000000Z,2017-01-20T04:00:00.000000Z,2017-01-20T08:00:00.0000000Z,14524973784.422869
898.3,898.3,883.19,890.61,799.6335114500001,557,2017-01-20T11:58:17.0000000Z,2017-01-20T08:00:00.0000000Z,2017-01-20T08:00:00.000000Z,2017-01-20T11:59:00.0000000Z,14400631083.318325
891.06,899.82,890.0,897.33,754.7675348499996,681,2017-01-20T15:59:32.0000000Z,2017-01-20T12:01:52.0000000Z,2017-01-20T12:01:00.000000Z,2017-01-20T16:00:00.0000000Z,14509289464.517612
897.35,904.84,895.09,900.0,994.8818109700002,597,2017-01-20T19:59:39.0000000Z,2017-01-20T16:00:35.0000000Z,2017-01-20T16:00:00.000000Z,2017-01-20T20:00:00.0000000Z,14552461767.761974
900.0,901.5,893.54,895.74,648.9733257200006,454,2017-01-20T23:59:47.0000000Z,2017-01-20T20:00:01.0000000Z,2017-01-20T20:00:00.000000Z,2017-01-21T00:00:00.0000000Z,14483580115.39457
896.14,924.99,893.89,924.0,1448.0088082499997,1073,2017-01-21T03:59:47.0000000Z,2017-01-21T00:00:29.0000000Z,2017-01-21T00:00:00.000000Z,2017-01-21T04:00:00.0000000Z,14466600852.688791
923.75,925.7,913.8,919.1,943.58455021,769,2017-01-21T07:56:31.0000000Z,2017-01-21T04:00:04.0000000Z,2017-01-21T04:00:00.000000Z,2017-01-21T07:57:00.0000000Z,14389884029.985138
918.13,928.0,914.53,923.19,643.8440578300001,692,2017-01-21T11:59:02.0000000Z,2017-01-21T08:02:46.0000000Z,2017-01-21T08:02:00.000000Z,2017-01-21T12:00:00.0000000Z,14453919092.201044
924.0,931.01,920.01,920.69,752.2338752600002,795,2017-01-21T15:59:24.0000000Z,2017-01-21T12:00:25.0000000Z,2017-01-21T12:00:00.000000Z,2017-01-21T16:00:00.0000000Z,14414777856.127752
920.73,924.64,915.08,922.64,554.6388012200001,572,2017-01-21T19:59:55.0000000Z,2017-01-21T16:00:33.0000000Z,2017-01-21T16:00:00.000000Z,2017-01-21T20:00:00.0000000Z,14445308020.26492
922.01,929.01,921.7,924.02,602.2432430200001,448,2017-01-21T23:57:04.0000000Z,2017-01-21T20:00:18.0000000Z,2017-01-21T20:00:00.000000Z,2017-01-21T23:58:00.0000000Z,14466913982.577375
924.3,939.8,924.3,937.95,1388.4461634799998,1770,2017-01-22T03:59:58.0000000Z,2017-01-22T00:00:18.0000000Z,2017-01-22T00:00:00.000000Z,2017-01-22T04:00:00.0000000Z,15077068856.810757
937.95,938.99,930.51,937.25,385.08937546,425,2017-01-22T07:59:35.0000000Z,2017-01-22T04:00:00.0000000Z,2017-01-22T04:00:00.000000Z,2017-01-22T08:00:00.0000000Z,15065816713.093319
936.85,937.1,924.18,930.5,808.0029905000001,701,2017-01-22T11:58:35.0000000Z,2017-01-22T08:01:02.0000000Z,2017-01-22T08:01:00.000000Z,2017-01-22T11:59:00.0000000Z,14957313898.675203
930.5,930.96,892.0,911.31,3323.8694419000003,3405,2017-01-22T15:59:58.0000000Z,2017-01-22T12:00:31.0000000Z,2017-01-22T12:00:00.000000Z,2017-01-22T16:00:00.0000000Z,14648844415.907253
911.31,918.27,911.08,912.99,895.0231798299994,860,2017-01-22T19:59:53.0000000Z,2017-01-22T16:00:01.0000000Z,2017-01-22T16:00:00.000000Z,2017-01-22T20:00:00.0000000Z,14675849560.829098
912.99,924.0,912.99,923.72,1014.6771041600002,1033,2017-01-22T23:59:14.0000000Z,2017-01-22T20:01:52.0000000Z,2017-01-22T20:01:00.000000Z,2017-01-23T00:00:00.0000000Z,14848328849.52634
923.72,924.32,913.25,919.38,803.4740230099995,652,2017-01-23T03:59:30.0000000Z,2017-01-23T00:00:10.0000000Z,2017-01-23T00:00:00.000000Z,2017-01-23T04:00:00.0000000Z,14892397147.742062
918.76,922.45,915.5,920.0,725.00299226,798,2017-01-23T07:59:56.0000000Z,2017-01-23T04:00:07.0000000Z,2017-01-23T04:00:00.000000Z,2017-01-23T08:00:00.0000000Z,14902440096.502752
919.42,924.61,917.09,923.18,642.5384476400002,525,2017-01-23T11:55:39.0000000Z,2017-01-23T08:03:41.0000000Z,2017-01-23T08:03:00.000000Z,2017-01-23T11:56:00.0000000Z,14953950704.662403
923.84,928.82,918.03,920.54,986.5032323399998,930,2017-01-23T15:59:54.0000000Z,2017-01-23T12:00:07.0000000Z,2017-01-23T12:00:00.000000Z,2017-01-23T16:00:00.0000000Z,14911187180.907219
920.54,921.32,911.16,917.32,993.10171118,2181,2017-01-23T19:59:58.0000000Z,2017-01-23T16:00:00.0000000Z,2017-01-23T16:00:00.000000Z,2017-01-23T20:00:00.0000000Z,14859028640.569462
917.32,923.79,906.01,906.01,703.5945161099996,841,2017-01-23T23:59:59.0000000Z,2017-01-23T20:00:00.0000000Z,2017-01-23T20:00:00.000000Z,2017-01-24T00:00:00.0000000Z,14675825817.209194
908.36,913.21,890.0,910.91,3159.700701080001,2480,2017-01-24T03:59:48.0000000Z,2017-01-24T00:00:00.0000000Z,2017-01-24T00:00:00.000000Z,2017-01-24T04:00:00.0000000Z,14981050942.0865
910.91,926.99,910.91,915.03,1267.309536309999,1163,2017-01-24T07:59:56.0000000Z,2017-01-24T04:00:05.0000000Z,2017-01-24T04:00:00.000000Z,2017-01-24T08:00:00.0000000Z,15048809480.121431
915.0,918.89,892.7,904.63,1241.740134099999,1359,2017-01-24T11:59:54.0000000Z,2017-01-24T08:00:50.0000000Z,2017-01-24T08:00:00.000000Z,2017-01-24T12:00:00.0000000Z,14877768510.324526
904.99,909.19,901.0,903.0,1005.1687850199999,1505,2017-01-24T15:59:06.0000000Z,2017-01-24T12:00:07.0000000Z,2017-01-24T12:00:00.000000Z,2017-01-24T16:00:00.0000000Z,14850961127.558275
902.65,909.8,902.65,903.75,797.6923973599997,1063,2017-01-24T19:59:43.0000000Z,2017-01-24T16:00:04.0000000Z,2017-01-24T16:00:00.000000Z,2017-01-24T20:00:00.0000000Z,14863295812.880169
903.44,903.96,884.2,886.11,1465.9824115399992,1722,2017-01-24T23:59:38.0000000Z,2017-01-24T20:00:06.0000000Z,2017-01-24T20:00:00.000000Z,2017-01-25T00:00:00.0000000Z,14573184014.109262
886.45,899.61,885.63,893.75,837.6270696399997,870,2017-01-25T03:59:05.0000000Z,2017-01-25T00:00:18.0000000Z,2017-01-25T00:00:00.000000Z,2017-01-25T04:00:00.0000000Z,14256439326.48579
893.55,897.7,890.01,894.31,848.5129946700006,879,2017-01-25T07:59:27.0000000Z,2017-01-25T04:00:05.0000000Z,2017-01-25T04:00:00.000000Z,2017-01-25T08:00:00.0000000Z,14265372032.525326
894.49,898.99,885.16,892.33,1054.4136531399995,1064,2017-01-25T11:59:53.0000000Z,2017-01-25T08:00:48.0000000Z,2017-01-25T08:00:00.000000Z,2017-01-25T12:00:00.0000000Z,14233788536.171263
892.33,895.98,884.2,890.27,1163.8686437200001,1244,2017-01-25T15:12:00.0000000Z,2017-01-25T12:00:00.0000000Z,2017-01-25T12:00:00.000000Z,2017-01-25T15:13:00.0000000Z,14200928938.954412
902.61,904.0,902.61,903.79,62.966375969999994,80,2017-01-26T11:30:56.0000000Z,2017-01-26T10:53:02.0000000Z,2017-01-26T10:53:00.000000Z,2017-01-26T11:31:00.0000000Z,14416589984.765978
902.24,902.24,902.24,902.24,0.138,1,2017-01-26T12:03:32.0000000Z,2017-01-26T12:03:32.0000000Z,2017-01-26T12:03:00.000000Z,2017-01-26T12:04:00.0000000Z,14391865530.549416
916.79,916.79,916.79,916.79,0.03770779,1,2017-01-27T14:35:27.0000000Z,2017-01-27T14:35:27.0000000Z,2017-01-27T14:35:00.000000Z,2017-01-27T14:36:00.0000000Z,14623956374.96941
917.91,917.91,917.91,917.91,0.24429876,3,2017-01-30T23:47:20.0000000Z,2017-01-30T23:47:19.0000000Z,2017-01-30T23:47:00.000000Z,2017-01-30T23:48:00.0000000Z,14641821787.048471
951.4,954.9,951.23,954.55,584.0108647300001,148,2017-01-31T12:38:08.0000000Z,2017-01-31T12:33:02.0000000Z,2017-01-31T12:33:00.000000Z,2017-01-31T12:39:00.0000000Z,15226275982.206448
962.0,965.34,961.81,965.34,42.560973110000006,49,2017-02-01T15:17:53.0000000Z,2017-02-01T12:42:09.0000000Z,2017-02-01T12:42:00.000000Z,2017-02-01T15:18:00.0000000Z,15398390086.075294
974.81,974.81,974.81,974.81,0.2,1,2017-02-01T18:42:27.0000000Z,2017-02-01T18:42:27.0000000Z,2017-02-01T18:42:00.000000Z,2017-02-01T18:43:00.0000000Z,15549448525.7081
1008.8,1008.8,1008.8,1008.8,1.37,1,2017-02-04T11:53:31.0000000Z,2017-02-04T11:53:31.0000000Z,2017-02-04T11:53:00.000000Z,2017-02-04T11:54:00.0000000Z,16091631879.786144
1009.5,1012.3,1009.5,1011.8,39.8,9,2017-02-04T12:12:50.0000000Z,2017-02-04T12:12:50.0000000Z,2017-02-04T12:12:00.000000Z,2017-02-04T12:13:00.0000000Z,16139485662.140781
1014.2,1030.0,1014.2,1030.0,1458.4604942600001,580,2017-02-04T17:26:09.0000000Z,2017-02-04T16:36:16.0000000Z,2017-02-04T16:36:00.000000Z,2017-02-04T17:27:00.0000000Z,16429798608.425585
1022.4,1022.4,1019.4,1020.5,65.10857552,42,2017-02-06T14:28:32.0000000Z,2017-02-06T13:04:42.0000000Z,2017-02-06T13:04:00.000000Z,2017-02-06T14:29:00.0000000Z,16278261630.96923
1022.6,1022.8,1022.6,1022.7,17.11358633,18,2017-02-06T16:03:59.0000000Z,2017-02-06T16:00:43.0000000Z,2017-02-06T16:00:00.000000Z,2017-02-06T16:04:00.0000000Z,16313354404.695969
1046.9,1047.0,1046.0,1046.0,6.66288735,4,2017-02-07T15:29:30.0000000Z,2017-02-07T15:25:20.0000000Z,2017-02-07T15:25:00.000000Z,2017-02-07T15:30:00.0000000Z,16685018780.98365
1046.3,1049.9,1044.0,1046.0,1027.1655298499995,1463,2017-02-07T19:59:56.0000000Z,2017-02-07T16:13:26.0000000Z,2017-02-07T16:13:00.000000Z,2017-02-07T20:00:00.0000000Z,16685018780.98365
1046.7,1056.4,1045.7,1052.1,1970.2316152600004,1336,2017-02-07T23:59:34.0000000Z,2017-02-07T20:00:00.0000000Z,2017-02-07T20:00:00.000000Z,2017-02-08T00:00:00.0000000Z,16782321471.771412
1052.5,1066.0,1052.1,1066.0,2988.0664534099997,2601,2017-02-08T03:59:42.0000000Z,2017-02-08T00:00:07.0000000Z,2017-02-08T00:00:00.000000Z,2017-02-08T04:00:00.0000000Z,17203986915.78165
1065.8,1070.0,1055.1,1055.4,2938.1094013299985,1614,2017-02-08T07:59:56.0000000Z,2017-02-08T04:00:49.0000000Z,2017-02-08T04:00:00.000000Z,2017-02-08T08:00:00.0000000Z,17032915376.09377
1057.3,1059.2,1006.7,1035.0,8303.170156690005,4299,2017-02-08T11:59:58.0000000Z,2017-02-08T08:00:01.0000000Z,2017-02-08T08:00:00.000000Z,2017-02-08T12:00:00.0000000Z,16703683356.317085
1034.9,1051.8,1029.4,1049.9,2205.9430558599997,1921,2017-02-08T15:59:44.0000000Z,2017-02-08T12:00:00.0000000Z,2017-02-08T12:00:00.000000Z,2017-02-08T16:00:00.0000000Z,16944151841.350054
1049.9,1062.9,1046.0,1061.5,3172.5969263499996,1862,2017-02-08T19:59:53.0000000Z,2017-02-08T16:00:06.0000000Z,2017-02-08T16:00:00.000000Z,2017-02-08T20:00:00.0000000Z,17131362205.536797
1060.4,1062.7,1046.4,1048.8,2733.6203073900006,1550,2017-02-08T23:59:52.0000000Z,2017-02-08T20:01:01.0000000Z,2017-02-08T20:01:00.000000Z,2017-02-09T00:00:00.0000000Z,16926399134.40131
1049.0,1074.2,1048.9,1071.5,4024.48817588,2145,2017-02-09T03:59:48.0000000Z,2017-02-09T00:00:03.0000000Z,2017-02-09T00:00:00.000000Z,2017-02-09T04:00:00.0000000Z,18530834879.0925
1071.5,1078.0,1046.7,1058.9,4855.720451720001,2285,2017-02-09T07:59:52.0000000Z,2017-02-09T04:00:09.0000000Z,2017-02-09T04:00:00.000000Z,2017-02-09T08:00:00.0000000Z,18312926788.12044
1058.9,1067.5,1058.8,1063.4,1608.8721896299987,1383,2017-02-09T11:59:43.0000000Z,2017-02-09T08:01:04.0000000Z,2017-02-09T08:01:00.000000Z,2017-02-09T12:00:00.0000000Z,18390751106.32475
1063.4,1064.5,936.34,979.13,29313.253706950018,13705,2017-02-09T15:59:59.0000000Z,2017-02-09T12:00:03.0000000Z,2017-02-09T12:00:00.000000Z,2017-02-09T16:00:00.0000000Z,16933361040.75207
979.88,987.0,941.0,953.89,10352.327049520003,5922,2017-02-09T19:59:50.0000000Z,2017-02-09T16:00:01.0000000Z,2017-02-09T16:00:00.000000Z,2017-02-09T20:00:00.0000000Z,16496853087.090569
953.9,984.99,951.1,984.97,6516.0515662100015,3317,2017-02-09T23:59:53.0000000Z,2017-02-09T20:00:04.0000000Z,2017-02-09T20:00:00.000000Z,2017-02-10T00:00:00.0000000Z,17034359711.488325
984.97,992.1,957.4,975.3,5054.882842400003,2389,2017-02-10T03:59:43.0000000Z,2017-02-10T00:00:02.0000000Z,2017-02-10T00:00:00.000000Z,2017-02-10T04:00:00.0000000Z,15866098348.807188
976.0,979.79,949.36,967.92,4047.894290499999,2049,2017-02-10T07:59:42.0000000Z,2017-02-10T04:00:01.0000000Z,2017-02-10T04:00:00.000000Z,2017-02-10T08:00:00.0000000Z,15746041129.68056
968.04,971.66,949.37,969.99,5115.64687401,4054,2017-02-10T11:59:51.0000000Z,2017-02-10T08:00:23.0000000Z,2017-02-10T08:00:00.000000Z,2017-02-10T12:00:00.0000000Z,15779715715.533154
969.99,974.9,959.9,974.87,2701.4279744299997,1939,2017-02-10T15:59:42.0000000Z,2017-02-10T12:00:19.0000000Z,2017-02-10T12:00:00.000000Z,2017-02-10T16:00:00.0000000Z,15859103144.982737
974.4,987.0,968.22,984.6,2583.908164399999,1609,2017-02-10T19:59:58.0000000Z,2017-02-10T16:00:02.0000000Z,2017-02-10T16:00:00.000000Z,2017-02-10T20:00:00.0000000Z,16017389966.40578
984.69,1002.0,984.34,992.0,4663.506384839998,2433,2017-02-10T23:59:52.0000000Z,2017-02-10T20:00:09.0000000Z,2017-02-10T20:00:00.000000Z,2017-02-11T00:00:00.0000000Z,16137772543.84982
992.01,995.0,984.01,994.34,1484.4231779599997,1211,2017-02-11T03:59:56.0000000Z,2017-02-11T00:00:09.0000000Z,2017-02-11T00:00:00.000000Z,2017-02-11T04:00:00.0000000Z,15815891067.2939
994.14,1009.0,993.71,1004.8,2372.0808080399993,1440,2017-02-11T07:59:53.0000000Z,2017-02-11T04:00:01.0000000Z,2017-02-11T04:00:00.000000Z,2017-02-11T08:00:00.0000000Z,15982266975.498232
1004.9,1009.0,996.0,996.3,1744.35513877,1734,2017-02-11T11:59:58.0000000Z,2017-02-11T08:00:38.0000000Z,2017-02-11T08:00:00.000000Z,2017-02-11T12:00:00.0000000Z,15847066667.684006
996.9,1006.5,990.3,994.99,1520.7475329499996,1177,2017-02-11T15:59:51.0000000Z,2017-02-11T12:00:05.0000000Z,2017-02-11T12:00:00.000000Z,2017-02-11T16:00:00.0000000Z,15826229914.36205
994.89,1007.6,994.2,1007.3,1052.8607093899996,998,2017-02-11T19:59:56.0000000Z,2017-02-11T16:00:03.0000000Z,2017-02-11T16:00:00.000000Z,2017-02-11T20:00:00.0000000Z,16022031771.91418
1007.2,1007.6,1000.1,1000.1,1159.5255028899996,843,2017-02-11T23:59:53.0000000Z,2017-02-11T20:00:28.0000000Z,2017-02-11T20:00:00.000000Z,2017-02-12T00:00:00.0000000Z,15907509158.236246
1000.0,1001.0,997.5,999.6,954.8277611300001,622,2017-02-12T03:59:56.0000000Z,2017-02-12T00:00:02.0000000Z,2017-02-12T00:00:00.000000Z,2017-02-12T04:00:00.0000000Z,16221515794.93905
999.6,1000.3,995.25,998.3,353.9493243199998,353,2017-02-12T07:59:30.0000000Z,2017-02-12T04:00:33.0000000Z,2017-02-12T04:00:00.000000Z,2017-02-12T08:00:00.0000000Z,16200419385.841991
997.3,1003.2,996.41,998.4,359.9436773800001,815,2017-02-12T11:59:57.0000000Z,2017-02-12T08:00:57.0000000Z,2017-02-12T08:00:00.000000Z,2017-02-12T12:00:00.0000000Z,16202042186.541763
998.3,1005.8,994.01,998.93,1046.8536321300014,2066,2017-02-12T15:59:58.0000000Z,2017-02-12T12:00:06.0000000Z,2017-02-12T12:00:00.000000Z,2017-02-12T16:00:00.0000000Z,16210643030.250563
998.87,998.88,992.33,995.82,1004.8377696999997,1186,2017-02-12T19:59:53.0000000Z,2017-02-12T16:00:07.0000000Z,2017-02-12T16:00:00.000000Z,2017-02-12T20:00:00.0000000Z,16160173928.4876
995.82,997.1,993.74,996.01,609.22596689,380,2017-02-12T23:58:43.0000000Z,2017-02-12T20:00:00.0000000Z,2017-02-12T20:00:00.000000Z,2017-02-12T23:59:00.0000000Z,16163257249.81717
996.0,1003.5,996.0,1003.4,602.1151361000001,567,2017-02-13T03:59:56.0000000Z,2017-02-13T00:00:09.0000000Z,2017-02-13T00:00:00.000000Z,2017-02-13T04:00:00.0000000Z,16349412013.864168
1003.5,1004.8,1000.0,1002.3,325.64319467999997,365,2017-02-13T07:59:54.0000000Z,2017-02-13T04:00:24.0000000Z,2017-02-13T04:00:00.000000Z,2017-02-13T08:00:00.0000000Z,16331488600.255188
1002.4,1002.5,974.22,990.91,4702.124736340003,3329,2017-02-13T11:59:50.0000000Z,2017-02-13T08:00:21.0000000Z,2017-02-13T08:00:00.000000Z,2017-02-13T12:00:00.0000000Z,16145899799.340384
990.91,992.9,986.9,992.79,1077.3165965599992,1157,2017-02-13T15:58:46.0000000Z,2017-02-13T12:00:00.0000000Z,2017-02-13T12:00:00.000000Z,2017-02-13T15:59:00.0000000Z,16176532542.59937
992.88,996.88,989.64,995.39,785.1371648000006,912,2017-02-13T19:59:58.0000000Z,2017-02-13T16:00:12.0000000Z,2017-02-13T16:00:00.000000Z,2017-02-13T20:00:00.0000000Z,16218896974.76605
995.06,999.9,993.2,996.5,973.6627339099998,845,2017-02-13T23:59:26.0000000Z,2017-02-13T20:00:09.0000000Z,2017-02-13T20:00:00.000000Z,2017-02-14T00:00:00.0000000Z,16236983328.498747
996.52,999.05,995.13,996.02,860.9710964200001,1414,2017-02-14T03:59:50.0000000Z,2017-02-14T00:00:03.0000000Z,2017-02-14T00:00:00.000000Z,2017-02-14T04:00:00.0000000Z,15891900666.946512
996.0,1007.8,988.6,1004.0,2230.3318957299994,1777,2017-02-14T07:58:30.0000000Z,2017-02-14T04:00:20.0000000Z,2017-02-14T04:00:00.000000Z,2017-02-14T07:59:00.0000000Z,16019224784.255638
1003.9,1019.0,996.0,996.99,3881.8698983300014,3176,2017-02-14T11:59:59.0000000Z,2017-02-14T08:00:12.0000000Z,2017-02-14T08:00:00.000000Z,2017-02-14T12:00:00.0000000Z,15907377408.022938
997.59,1013.0,997.22,1010.7,2056.485149000002,2063,2017-02-14T15:59:57.0000000Z,2017-02-14T12:00:01.0000000Z,2017-02-14T12:00:00.000000Z,2017-02-14T16:00:00.0000000Z,16126125985.505154
1011.4,1013.0,1006.1,1008.3,1479.5689702599998,1593,2017-02-14T19:59:43.0000000Z,2017-02-14T16:00:02.0000000Z,2017-02-14T16:00:00.000000Z,2017-02-14T20:00:00.0000000Z,16087833017.893385
1008.0,1014.0,1005.4,1013.3,1649.3005756,1422,2017-02-14T23:59:43.0000000Z,2017-02-14T20:00:50.0000000Z,2017-02-14T20:00:00.000000Z,2017-02-15T00:00:00.0000000Z,16167610033.751232
1013.4,1015.0,1005.0,1007.0,1195.4114824999997,967,2017-02-15T03:55:56.0000000Z,2017-02-15T00:00:05.0000000Z,2017-02-15T00:00:00.000000Z,2017-02-15T03:56:00.0000000Z,16256351033.152025
1007.8,1011.5,1002.3,1004.6,811.4497536,791,2017-02-15T07:59:56.0000000Z,2017-02-15T04:00:26.0000000Z,2017-02-15T04:00:00.000000Z,2017-02-15T08:00:00.0000000Z,16217606998.912138
1004.8,1010.9,1004.8,1008.0,646.5684613599998,844,2017-02-15T11:58:26.0000000Z,2017-02-15T08:00:00.0000000Z,2017-02-15T08:00:00.000000Z,2017-02-15T11:59:00.0000000Z,16272494380.751974
1008.1,1013.3,1007.8,1010.7,932.3476386399999,761,2017-02-15T15:59:47.0000000Z,2017-02-15T12:00:05.0000000Z,2017-02-15T12:00:00.000000Z,2017-02-15T16:00:00.0000000Z,16316081419.271847
1010.6,1011.8,1010.4,1011.1,185.76958012,281,2017-02-15T17:00:38.0000000Z,2017-02-15T16:00:34.0000000Z,2017-02-15T16:00:00.000000Z,2017-02-15T17:01:00.0000000Z,16322538758.311829
1016.2,1016.5,1013.2,1013.9,402.47151303999976,635,2017-02-15T23:59:55.0000000Z,2017-02-15T20:35:26.0000000Z,2017-02-15T20:35:00.000000Z,2017-02-16T00:00:00.0000000Z,16367740131.591694
1013.9,1030.8,1013.9,1023.4,2597.5542386099996,1951,2017-02-16T03:59:41.0000000Z,2017-02-16T00:00:10.0000000Z,2017-02-16T00:00:00.000000Z,2017-02-16T04:00:00.0000000Z,16225049356.418282
1023.4,1029.0,1022.8,1025.6,806.77733218,792,2017-02-16T07:59:49.0000000Z,2017-02-16T04:00:57.0000000Z,2017-02-16T04:00:00.000000Z,2017-02-16T08:00:00.0000000Z,16259928297.774662
1025.8,1028.9,1023.7,1027.7,923.95934575,893,2017-02-16T11:59:07.0000000Z,2017-02-16T08:00:19.0000000Z,2017-02-16T08:00:00.000000Z,2017-02-16T12:00:00.0000000Z,16293221832.705757
1027.7,1037.7,1026.0,1034.5,2156.05514029,1376,2017-02-16T15:58:26.0000000Z,2017-02-16T12:00:18.0000000Z,2017-02-16T12:00:00.000000Z,2017-02-16T15:59:00.0000000Z,16401029469.625475
1034.6,1045.8,1030.2,1040.1,3100.676859529999,1904,2017-02-16T19:59:34.0000000Z,2017-02-16T16:00:01.0000000Z,2017-02-16T16:00:00.000000Z,2017-02-16T20:00:00.0000000Z,16489812229.441715
1040.4,1042.0,1031.0,1038.5,1507.6175541000005,1595,2017-02-16T23:59:45.0000000Z,2017-02-16T20:00:06.0000000Z,2017-02-16T20:00:00.000000Z,2017-02-17T00:00:00.0000000Z,16464445726.637075
1037.2,1046.0,1034.4,1040.0,1268.2410761599995,1250,2017-02-17T03:59:53.0000000Z,2017-02-17T00:00:32.0000000Z,2017-02-17T00:00:00.000000Z,2017-02-17T04:00:00.0000000Z,16491128677.569513
1037.4,1043.7,1033.1,1042.3,1175.4200368299992,1261,2017-02-17T07:59:54.0000000Z,2017-02-17T04:00:04.0000000Z,2017-02-17T04:00:00.000000Z,2017-02-17T08:00:00.0000000Z,16527599442.914137
1042.4,1049.0,1034.1,1043.2,2665.7010579600005,2275,2017-02-17T11:59:21.0000000Z,2017-02-17T08:00:19.0000000Z,2017-02-17T08:00:00.000000Z,2017-02-17T12:00:00.0000000Z,16541870611.962034
1043.0,1064.3,1040.9,1060.1,5332.0576788200015,2406,2017-02-17T15:59:55.0000000Z,2017-02-17T12:00:06.0000000Z,2017-02-17T12:00:00.000000Z,2017-02-17T16:00:00.0000000Z,16809851452.972538
1060.1,1067.4,1052.2,1060.0,3521.7332974400006,1709,2017-02-17T19:59:10.0000000Z,2017-02-17T16:00:06.0000000Z,2017-02-17T16:00:00.000000Z,2017-02-17T20:00:00.0000000Z,16808265767.522772
1060.3,1063.5,1053.6,1056.2,1866.1300769300005,903,2017-02-17T23:59:43.0000000Z,2017-02-17T20:00:19.0000000Z,2017-02-17T20:00:00.000000Z,2017-02-18T00:00:00.0000000Z,16748009720.431654
1056.9,1063.9,1053.1,1062.1,1024.99313694,981,2017-02-18T03:59:13.0000000Z,2017-02-18T00:00:07.0000000Z,2017-02-18T00:00:00.000000Z,2017-02-18T04:00:00.0000000Z,17088365759.18059
1062.1,1069.0,1062.1,1066.3,987.4702344799995,774,2017-02-18T07:57:46.0000000Z,2017-02-18T04:00:55.0000000Z,2017-02-18T04:00:00.000000Z,2017-02-18T07:58:00.0000000Z,17155940503.732475
1066.3,1069.9,1060.9,1064.5,1180.54111579,998,2017-02-18T11:58:49.0000000Z,2017-02-18T08:00:20.0000000Z,2017-02-18T08:00:00.000000Z,2017-02-18T11:59:00.0000000Z,17126979898.924524
1064.5,1071.1,1060.5,1069.5,1264.7223283,985,2017-02-18T15:59:56.0000000Z,2017-02-18T12:00:04.0000000Z,2017-02-18T12:00:00.000000Z,2017-02-18T16:00:00.0000000Z,17207426023.39106
1069.5,1071.0,1063.7,1064.4,1017.3842036799996,1023,2017-02-18T19:59:42.0000000Z,2017-02-18T16:00:36.0000000Z,2017-02-18T16:00:00.000000Z,2017-02-18T20:00:00.0000000Z,17125370976.435196
1064.4,1068.2,1055.0,1059.7,1648.5980368299997,1165,2017-02-18T23:58:12.0000000Z,2017-02-18T20:00:07.0000000Z,2017-02-18T20:00:00.000000Z,2017-02-18T23:59:00.0000000Z,17049751619.436657
1059.1,1059.8,1053.5,1054.4,877.0607735000003,598,2017-02-19T03:59:37.0000000Z,2017-02-19T00:00:18.0000000Z,2017-02-19T00:00:00.000000Z,2017-02-19T04:00:00.0000000Z,17162891491.770546
1054.2,1066.0,1054.2,1065.0,729.5062189199995,572,2017-02-19T07:57:22.0000000Z,2017-02-19T04:00:55.0000000Z,2017-02-19T04:00:00.000000Z,2017-02-19T07:58:00.0000000Z,17335431941.137737
